reg_dt,spce_id,tag_value
2021-06-29 11:07:04,TG_0001101,25.94
2021-06-29 11:09:31,TG_0001099,24.45
2021-06-29 11:12:40,TG_0001096,25.74
2021-06-29 11:12:40,TG_0001097,25.74
2021-06-29 11:18:08,TG_0001094,24.47
2021-06-29 11:18:08,TG_0001095,24.47
2021-06-29 11:22:04,TG_0001100,25.92
2021-06-29 11:22:04,TG_0001101,25.92
2021-06-29 11:24:30,TG_0001099,24.61
2021-06-29 11:27:43,TG_0001096,25.7
2021-06-29 11:27:43,TG_0001097,25.7
2021-06-29 11:33:08,TG_0001094,24.43
2021-06-29 11:33:08,TG_0001095,24.43
2021-06-29 11:37:04,TG_0001100,25.91
2021-06-29 11:37:04,TG_0001101,25.91
2021-06-29 11:39:31,TG_0001099,24.41
2021-06-29 11:42:40,TG_0001096,25.65
2021-06-29 11:42:40,TG_0001097,25.65
2021-06-29 11:48:08,TG_0001094,24.36
2021-06-29 11:48:08,TG_0001095,24.36
2021-06-29 11:52:04,TG_0001100,25.9
2021-06-29 11:52:04,TG_0001101,25.9
2021-06-29 11:54:32,TG_0001099,24.36
2021-06-29 11:57:41,TG_0001096,25.59
2021-06-29 11:57:41,TG_0001097,25.59
2021-06-29 12:03:08,TG_0001094,24.27
2021-06-29 12:03:08,TG_0001095,24.27
2021-06-29 12:07:05,TG_0001100,25.85
2021-06-29 12:07:05,TG_0001101,25.85
2021-06-29 12:09:35,TG_0001099,24.32
2021-06-29 12:12:41,TG_0001096,25.54
2021-06-29 12:12:41,TG_0001097,25.54
2021-06-29 12:18:08,TG_0001094,24.19
2021-06-29 12:18:08,TG_0001095,24.19
2021-06-29 12:22:05,TG_0001100,25.79
2021-06-29 12:22:05,TG_0001101,25.79
2021-06-29 12:24:32,TG_0001099,24.29
2021-06-29 12:27:40,TG_0001096,25.5
2021-06-29 12:27:40,TG_0001097,25.5
2021-06-29 12:33:09,TG_0001094,24.13
2021-06-29 12:33:09,TG_0001095,24.13
2021-06-29 12:37:06,TG_0001100,25.7
2021-06-29 12:37:06,TG_0001101,25.7
2021-06-29 12:39:32,TG_0001099,24.27
2021-06-29 12:42:41,TG_0001096,25.46
2021-06-29 12:42:41,TG_0001097,25.46
2021-06-29 12:48:09,TG_0001094,24.1
2021-06-29 12:48:09,TG_0001095,24.1
2021-06-29 12:52:05,TG_0001100,25.64
2021-06-29 12:52:05,TG_0001101,25.64
2021-06-29 12:54:33,TG_0001099,24.25
2021-06-29 12:57:43,TG_0001096,25.45
2021-06-29 12:57:43,TG_0001097,25.45
2021-06-29 13:07:05,TG_0001100,25.61
2021-06-29 13:07:05,TG_0001101,25.61
2021-06-29 13:09:34,TG_0001099,24.23
2021-06-29 13:12:42,TG_0001096,25.42
2021-06-29 13:12:42,TG_0001097,25.42
2021-06-29 13:18:09,TG_0001094,24.11
2021-06-29 13:18:09,TG_0001095,24.11
2021-06-29 13:22:05,TG_0001100,25.58
2021-06-29 13:22:05,TG_0001101,25.58
2021-06-29 13:24:33,TG_0001099,24.21
2021-06-29 13:27:43,TG_0001096,25.39
2021-06-29 13:27:43,TG_0001097,25.39
2021-06-29 13:39:40,TG_0001099,24.23
2021-06-29 13:42:43,TG_0001096,25.38
2021-06-29 13:42:43,TG_0001097,25.38
2021-06-29 13:52:07,TG_0001100,25.59
2021-06-29 13:52:07,TG_0001101,25.59
2021-06-29 13:54:34,TG_0001099,24.29
2021-06-29 14:03:09,TG_0001094,24.12
2021-06-29 14:03:09,TG_0001095,24.12
2021-06-29 14:07:07,TG_0001100,25.56
2021-06-29 14:07:07,TG_0001101,25.56
2021-06-29 14:09:37,TG_0001099,24.31
2021-06-29 14:12:45,TG_0001096,25.36
2021-06-29 14:12:45,TG_0001097,25.36
2021-06-29 14:18:09,TG_0001094,24.15
2021-06-29 14:18:09,TG_0001095,24.15
2021-06-29 14:22:16,TG_0001100,25.54
2021-06-29 14:22:16,TG_0001101,25.54
2021-06-29 14:23:02,TG_0001100,25.66
2021-06-29 14:23:02,TG_0001101,25.66
2021-06-29 14:24:35,TG_0001099,24.36
2021-06-29 14:27:44,TG_0001096,25.35
2021-06-29 14:27:44,TG_0001097,25.35
2021-06-29 14:33:09,TG_0001094,24.11
2021-06-29 14:33:09,TG_0001095,24.11
2021-06-29 14:38:04,TG_0001100,25.7
2021-06-29 14:38:04,TG_0001101,25.7
2021-06-29 14:39:39,TG_0001099,24.39
2021-06-29 14:42:45,TG_0001096,25.32
2021-06-29 14:42:45,TG_0001097,25.32
2021-06-29 14:48:11,TG_0001094,24.12
2021-06-29 14:48:11,TG_0001095,24.12
2021-06-29 14:53:05,TG_0001100,25.55
2021-06-29 14:53:05,TG_0001101,25.55
2021-06-29 14:54:39,TG_0001099,7.35
2021-06-29 15:03:10,TG_0001094,24.14
2021-06-29 15:03:10,TG_0001095,24.14
2021-06-29 15:08:04,TG_0001100,25.54
2021-06-29 15:08:04,TG_0001101,25.54
2021-06-29 15:09:37,TG_0001099,24.47
2021-06-29 15:12:46,TG_0001096,25.31
2021-06-29 15:12:46,TG_0001097,25.31
2021-06-29 15:18:10,TG_0001094,24.12
2021-06-29 15:18:10,TG_0001095,24.12
2021-06-29 15:23:04,TG_0001100,25.56
2021-06-29 15:23:04,TG_0001101,25.56
2021-06-29 15:24:40,TG_0001099,24.49
2021-06-29 15:33:10,TG_0001094,24.13
2021-06-29 15:33:10,TG_0001095,24.13
2021-06-29 15:38:05,TG_0001100,25.58
2021-06-29 15:38:05,TG_0001101,25.58
2021-06-29 15:39:37,TG_0001099,24.47
2021-06-29 15:42:45,TG_0001096,25.32
2021-06-29 15:42:45,TG_0001097,25.32
2021-06-29 15:48:09,TG_0001094,24.17
2021-06-29 15:48:09,TG_0001095,24.17
2021-06-29 15:53:04,TG_0001100,25.59
2021-06-29 15:53:04,TG_0001101,25.59
2021-06-29 15:54:40,TG_0001099,24.43
2021-06-29 15:57:45,TG_0001096,25.33
2021-06-29 15:57:45,TG_0001097,25.33
2021-06-29 16:03:09,TG_0001094,24.19
2021-06-29 16:03:09,TG_0001095,24.19
2021-06-29 16:08:06,TG_0001100,25.61
2021-06-29 16:08:06,TG_0001101,25.61
2021-06-29 16:09:37,TG_0001099,24.37
2021-06-29 16:12:45,TG_0001096,25.35
2021-06-29 16:12:45,TG_0001097,25.35
2021-06-29 16:18:10,TG_0001094,24.2
2021-06-29 16:18:10,TG_0001095,24.2
2021-06-29 16:23:06,TG_0001100,25.63
2021-06-29 16:23:06,TG_0001101,25.63
2021-06-29 16:24:40,TG_0001099,24.35
2021-06-29 16:27:45,TG_0001096,25.37
2021-06-29 16:27:45,TG_0001097,25.37
2021-06-29 16:33:12,TG_0001094,24.22
2021-06-29 16:33:12,TG_0001095,24.22
2021-06-29 16:38:05,TG_0001100,25.59
2021-06-29 16:38:05,TG_0001101,25.59
2021-06-29 16:39:41,TG_0001099,24.34
2021-06-29 16:42:45,TG_0001096,25.38
2021-06-29 16:42:45,TG_0001097,25.38
2021-06-29 16:48:11,TG_0001094,24.25
2021-06-29 16:48:11,TG_0001095,24.25
2021-06-29 16:53:07,TG_0001100,25.55
2021-06-29 16:53:07,TG_0001101,25.55
2021-06-29 16:54:42,TG_0001099,7.35
2021-06-29 16:57:56,TG_0001096,25.36
2021-06-29 16:57:56,TG_0001097,25.36
2021-06-29 16:58:54,TG_0001096,25.56
2021-06-29 16:58:54,TG_0001097,25.56
2021-06-30 08:00:06,TG_0001099,25.13
2021-06-30 08:03:25,TG_0001094,25.01
2021-06-30 08:03:25,TG_0001095,25.01
2021-06-30 08:09:49,TG_0001100,26.37
2021-06-30 08:09:49,TG_0001101,26.37
2021-06-30 08:14:00,TG_0001096,26.33
2021-06-30 08:14:00,TG_0001097,26.33
2021-06-30 08:15:05,TG_0001099,25.01
2021-06-30 08:18:24,TG_0001094,24.85
2021-06-30 08:18:24,TG_0001095,24.85
2021-06-30 08:24:42,TG_0001100,26.29
2021-06-30 08:24:42,TG_0001101,26.29
2021-06-30 08:29:01,TG_0001096,26.18
2021-06-30 08:29:01,TG_0001097,26.18
2021-06-30 08:30:07,TG_0001099,24.87
2021-06-30 08:33:24,TG_0001094,24.7
2021-06-30 08:33:24,TG_0001095,24.7
2021-06-30 08:39:42,TG_0001100,26.18
2021-06-30 08:39:42,TG_0001101,26.18
2021-06-30 08:44:03,TG_0001096,26.06
2021-06-30 08:44:03,TG_0001097,26.06
2021-06-30 08:45:07,TG_0001099,7.35
2021-06-30 08:48:24,TG_0001094,24.6
2021-06-30 08:48:24,TG_0001095,24.6
2021-06-30 08:54:43,TG_0001100,26.08
2021-06-30 08:54:43,TG_0001101,26.08
2021-06-30 08:59:02,TG_0001096,25.98
2021-06-30 08:59:02,TG_0001097,25.98
2021-06-30 09:00:07,TG_0001099,24.65
2021-06-30 09:03:25,TG_0001094,24.52
2021-06-30 09:03:25,TG_0001095,24.52
2021-06-30 09:09:43,TG_0001100,26
2021-06-30 09:09:43,TG_0001101,26
2021-06-30 09:14:01,TG_0001096,25.91
2021-06-30 09:14:01,TG_0001097,25.91
2021-06-30 09:15:07,TG_0001099,7.35
2021-06-30 09:18:25,TG_0001094,24.46
2021-06-30 09:18:25,TG_0001095,24.46
2021-06-30 09:24:44,TG_0001100,25.93
2021-06-30 09:24:44,TG_0001101,25.93
2021-06-30 09:29:03,TG_0001096,25.85
2021-06-30 09:29:03,TG_0001097,25.85
2021-06-30 09:33:26,TG_0001094,24.38
2021-06-30 09:33:26,TG_0001095,24.38
2021-06-30 09:39:44,TG_0001100,25.86
2021-06-30 09:39:44,TG_0001101,25.86
2021-06-30 09:44:03,TG_0001096,25.77
2021-06-30 09:44:03,TG_0001097,25.77
2021-06-30 09:48:26,TG_0001094,24.29
2021-06-30 09:48:26,TG_0001095,24.29
2021-06-30 09:54:44,TG_0001100,25.78
2021-06-30 09:54:44,TG_0001101,25.78
2021-06-30 09:59:04,TG_0001096,25.7
2021-06-30 09:59:04,TG_0001097,25.7
2021-06-30 10:03:27,TG_0001094,24.27
2021-06-30 10:03:27,TG_0001095,24.27
2021-06-30 10:09:44,TG_0001100,25.71
2021-06-30 10:09:44,TG_0001101,25.71
2021-06-30 10:14:04,TG_0001096,25.66
2021-06-30 10:14:04,TG_0001097,25.66
2021-06-30 10:18:29,TG_0001094,24.23
2021-06-30 10:18:29,TG_0001095,24.23
2021-06-30 10:24:44,TG_0001100,25.67
2021-06-30 10:24:44,TG_0001101,25.67
2021-06-30 10:29:06,TG_0001096,25.61
2021-06-30 10:29:06,TG_0001097,25.61
2021-06-30 10:30:11,TG_0001099,24.25
2021-06-30 10:33:28,TG_0001094,24.21
2021-06-30 10:33:28,TG_0001095,24.21
2021-06-30 10:39:48,TG_0001100,25.64
2021-06-30 10:39:48,TG_0001101,25.64
2021-06-30 10:44:06,TG_0001096,25.58
2021-06-30 10:44:06,TG_0001097,25.58
2021-06-30 10:45:12,TG_0001099,7.35
2021-06-30 10:48:28,TG_0001094,24.2
2021-06-30 10:48:28,TG_0001095,24.2
2021-06-30 10:54:44,TG_0001100,25.59
2021-06-30 10:54:44,TG_0001101,25.59
2021-06-30 10:59:06,TG_0001096,25.55
2021-06-30 10:59:06,TG_0001097,25.55
2021-06-30 11:03:29,TG_0001094,24.15
2021-06-30 11:03:29,TG_0001095,24.15
2021-06-30 11:09:45,TG_0001100,25.54
2021-06-30 11:09:45,TG_0001101,25.54
2021-06-30 11:14:07,TG_0001096,25.51
2021-06-30 11:14:07,TG_0001097,25.51
2021-06-30 11:15:11,TG_0001099,24.13
2021-06-30 11:24:46,TG_0001100,25.47
2021-06-30 11:24:46,TG_0001101,25.47
2021-06-30 11:29:07,TG_0001096,25.46
2021-06-30 11:29:07,TG_0001097,25.46
2021-06-30 11:30:11,TG_0001099,24.45
2021-06-30 11:33:29,TG_0001094,24.12
2021-06-30 11:33:29,TG_0001095,24.12
2021-06-30 11:39:45,TG_0001100,25.41
2021-06-30 11:39:45,TG_0001101,25.41
2021-06-30 11:44:07,TG_0001096,25.45
2021-06-30 11:44:07,TG_0001097,25.45
2021-06-30 11:45:08,TG_0001099,24.09
2021-06-30 11:48:29,TG_0001094,24.04
2021-06-30 11:48:29,TG_0001095,24.04
2021-06-30 11:54:46,TG_0001100,25.39
2021-06-30 11:54:46,TG_0001101,25.39
2021-06-30 11:59:08,TG_0001096,25.41
2021-06-30 11:59:08,TG_0001097,25.41
2021-06-30 12:00:09,TG_0001099,24.02
2021-06-30 12:03:29,TG_0001094,23.99
2021-06-30 12:03:29,TG_0001095,23.99
2021-06-30 12:09:46,TG_0001100,25.36
2021-06-30 12:09:46,TG_0001101,25.36
2021-06-30 12:14:08,TG_0001096,25.36
2021-06-30 12:14:08,TG_0001097,25.36
2021-06-30 12:15:13,TG_0001099,23.98
2021-06-30 12:18:28,TG_0001094,23.93
2021-06-30 12:18:28,TG_0001095,23.93
2021-06-30 12:24:46,TG_0001100,25.31
2021-06-30 12:24:46,TG_0001101,25.31
2021-06-30 12:29:08,TG_0001096,25.31
2021-06-30 12:29:08,TG_0001097,25.31
2021-06-30 12:30:17,TG_0001099,23.96
2021-06-30 12:33:28,TG_0001094,23.89
2021-06-30 12:33:28,TG_0001095,23.89
2021-06-30 12:39:54,TG_0001100,25.25
2021-06-30 12:39:54,TG_0001101,25.25
2021-06-30 12:44:09,TG_0001096,25.28
2021-06-30 12:44:09,TG_0001097,25.28
2021-06-30 12:45:19,TG_0001099,7.35
2021-06-30 12:46:34,TG_0001099,24.21
2021-06-30 12:48:31,TG_0001094,23.86
2021-06-30 12:48:31,TG_0001095,23.86
2021-06-30 12:59:11,TG_0001096,25.27
2021-06-30 12:59:11,TG_0001097,25.27
2021-06-30 13:01:45,TG_0001099,24.26
2021-06-30 13:03:29,TG_0001094,23.84
2021-06-30 13:03:29,TG_0001095,23.84
2021-06-30 13:03:53,TG_0001099,24.46
2021-06-30 13:09:48,TG_0001100,25.23
2021-06-30 13:09:48,TG_0001101,25.23
2021-06-30 13:18:30,TG_0001094,23.88
2021-06-30 13:18:30,TG_0001095,23.88
2021-06-30 13:18:53,TG_0001099,24.51
2021-06-30 13:29:10,TG_0001096,25.26
2021-06-30 13:29:10,TG_0001097,25.26
2021-06-30 13:33:31,TG_0001094,23.92
2021-06-30 13:33:31,TG_0001095,23.92
2021-06-30 13:33:57,TG_0001099,7.35
2021-06-30 13:39:48,TG_0001100,25.22
2021-06-30 13:39:48,TG_0001101,25.22
2021-06-30 13:44:10,TG_0001096,25.25
2021-06-30 13:44:10,TG_0001097,25.25
2021-06-30 13:48:31,TG_0001094,23.97
2021-06-30 13:48:31,TG_0001095,23.97
2021-06-30 13:54:49,TG_0001100,25.21
2021-06-30 13:54:49,TG_0001101,25.21
2021-06-30 14:09:49,TG_0001100,25.2
2021-06-30 14:09:49,TG_0001101,25.2
2021-06-30 14:14:11,TG_0001096,25.26
2021-06-30 14:14:11,TG_0001097,25.26
2021-06-30 14:18:31,TG_0001094,23.93
2021-06-30 14:18:31,TG_0001095,23.93
2021-06-30 14:24:50,TG_0001100,25.19
2021-06-30 14:24:50,TG_0001101,25.19
2021-06-30 14:33:31,TG_0001094,23.92
2021-06-30 14:33:31,TG_0001095,23.92
2021-06-30 14:44:17,TG_0001096,25.24
2021-06-30 14:44:17,TG_0001097,25.24
2021-06-30 14:48:31,TG_0001094,23.93
2021-06-30 14:48:31,TG_0001095,23.93
2021-06-30 14:54:50,TG_0001100,25.21
2021-06-30 14:54:50,TG_0001101,25.21
2021-06-30 14:59:13,TG_0001096,25.25
2021-06-30 14:59:13,TG_0001097,25.25
2021-06-30 15:09:51,TG_0001100,25.22
2021-06-30 15:09:51,TG_0001101,25.22
2021-06-30 15:14:14,TG_0001096,25.24
2021-06-30 15:14:14,TG_0001097,25.24
2021-06-30 15:18:30,TG_0001094,23.95
2021-06-30 15:18:30,TG_0001095,23.95
2021-06-30 15:24:51,TG_0001100,25.23
2021-06-30 15:24:51,TG_0001101,25.23
2021-06-30 15:29:13,TG_0001096,25.22
2021-06-30 15:29:13,TG_0001097,25.22
2021-06-30 15:33:30,TG_0001094,23.99
2021-06-30 15:33:30,TG_0001095,23.99
2021-06-30 15:39:51,TG_0001100,25.22
2021-06-30 15:39:51,TG_0001101,25.22
2021-06-30 15:44:15,TG_0001096,25.2
2021-06-30 15:44:15,TG_0001097,25.2
2021-06-30 15:48:30,TG_0001094,24.01
2021-06-30 15:48:30,TG_0001095,24.01
2021-06-30 15:54:52,TG_0001100,25.24
2021-06-30 15:54:52,TG_0001101,25.24
2021-06-30 15:59:15,TG_0001096,25.18
2021-06-30 15:59:15,TG_0001097,25.18
2021-06-30 16:03:30,TG_0001094,23.99
2021-06-30 16:03:30,TG_0001095,23.99
2021-06-30 16:03:57,TG_0001099,23.86
2021-06-30 16:09:54,TG_0001100,25.28
2021-06-30 16:09:54,TG_0001101,25.28
2021-06-30 16:14:26,TG_0001096,25.17
2021-06-30 16:14:26,TG_0001097,25.17
2021-06-30 16:15:39,TG_0001096,25.43
2021-06-30 16:15:39,TG_0001097,25.43
2021-06-30 16:18:31,TG_0001094,24
2021-06-30 16:18:31,TG_0001095,24
2021-06-30 16:19:01,TG_0001099,23.85
2021-06-30 16:24:54,TG_0001100,25.32
2021-06-30 16:24:54,TG_0001101,25.32
2021-06-30 16:30:39,TG_0001096,25.47
2021-06-30 16:30:39,TG_0001097,25.47
2021-06-30 16:33:31,TG_0001094,23.99
2021-06-30 16:33:31,TG_0001095,23.99
2021-06-30 16:45:39,TG_0001096,25.19
2021-06-30 16:45:39,TG_0001097,25.19
2021-06-30 16:54:54,TG_0001100,25.3
2021-06-30 16:54:54,TG_0001101,25.3
2021-07-01 08:00:56,TG_0001096,26.63
2021-07-01 08:00:56,TG_0001097,26.63
2021-07-01 08:02:19,TG_0001096,26.7
2021-07-01 08:02:19,TG_0001097,26.7
2021-07-01 08:03:30,TG_0001099,25.45
2021-07-01 08:03:44,TG_0001094,24.95
2021-07-01 08:03:44,TG_0001095,24.95
2021-07-01 08:08:58,TG_0001100,26.28
2021-07-01 08:08:58,TG_0001101,26.28
2021-07-01 08:17:20,TG_0001096,26.73
2021-07-01 08:17:20,TG_0001097,26.73
2021-07-01 08:18:38,TG_0001099,25.47
2021-07-01 08:18:44,TG_0001094,24.8
2021-07-01 08:18:44,TG_0001095,24.8
2021-07-01 08:23:58,TG_0001100,26.14
2021-07-01 08:23:58,TG_0001101,26.14
2021-07-01 08:32:20,TG_0001096,26.3
2021-07-01 08:32:20,TG_0001097,26.3
2021-07-01 08:33:36,TG_0001099,24.83
2021-07-01 08:38:59,TG_0001100,26.05
2021-07-01 08:38:59,TG_0001101,26.05
2021-07-01 08:47:19,TG_0001096,26.17
2021-07-01 08:47:19,TG_0001097,26.17
2021-07-01 08:48:36,TG_0001099,24.67
2021-07-01 08:48:43,TG_0001094,24.54
2021-07-01 08:48:43,TG_0001095,24.54
2021-07-01 08:54:00,TG_0001100,25.97
2021-07-01 08:54:00,TG_0001101,25.97
2021-07-01 09:02:19,TG_0001096,26.08
2021-07-01 09:02:19,TG_0001097,26.08
2021-07-01 09:03:39,TG_0001099,24.56
2021-07-01 09:03:43,TG_0001094,24.48
2021-07-01 09:03:43,TG_0001095,24.48
2021-07-01 09:08:59,TG_0001100,25.92
2021-07-01 09:08:59,TG_0001101,25.92
2021-07-01 09:17:20,TG_0001096,25.99
2021-07-01 09:17:20,TG_0001097,25.99
2021-07-01 09:18:36,TG_0001099,24.51
2021-07-01 09:18:43,TG_0001094,24.46
2021-07-01 09:18:43,TG_0001095,24.46
2021-07-01 09:24:03,TG_0001100,25.86
2021-07-01 09:24:03,TG_0001101,25.86
2021-07-01 09:32:20,TG_0001096,25.9
2021-07-01 09:32:20,TG_0001097,25.9
2021-07-01 09:33:36,TG_0001099,7.35
2021-07-01 09:33:49,TG_0001094,24.41
2021-07-01 09:33:49,TG_0001095,24.41
2021-07-01 09:39:00,TG_0001100,25.81
2021-07-01 09:39:00,TG_0001101,25.81
2021-07-01 09:48:45,TG_0001094,24.39
2021-07-01 09:48:45,TG_0001095,24.39
2021-07-01 09:54:01,TG_0001100,25.75
2021-07-01 09:54:01,TG_0001101,25.75
2021-07-01 10:02:21,TG_0001096,25.78
2021-07-01 10:02:21,TG_0001097,25.78
2021-07-01 10:03:43,TG_0001094,24.37
2021-07-01 10:03:43,TG_0001095,24.37
2021-07-01 10:06:38,TG_0001099,24.53
2021-07-01 10:09:02,TG_0001100,25.72
2021-07-01 10:09:02,TG_0001101,25.72
2021-07-01 10:17:20,TG_0001096,25.74
2021-07-01 10:17:20,TG_0001097,25.74
2021-07-01 10:18:45,TG_0001094,24.36
2021-07-01 10:18:45,TG_0001095,24.36
2021-07-01 10:24:10,TG_0001100,25.7
2021-07-01 10:24:10,TG_0001101,25.7
2021-07-01 10:32:20,TG_0001096,25.69
2021-07-01 10:32:20,TG_0001097,25.69
2021-07-01 10:33:44,TG_0001094,24.34
2021-07-01 10:33:44,TG_0001095,24.34
2021-07-01 10:36:44,TG_0001099,24.35
2021-07-01 10:39:03,TG_0001100,25.66
2021-07-01 10:39:03,TG_0001101,25.66
2021-07-01 10:47:23,TG_0001096,25.64
2021-07-01 10:47:23,TG_0001097,25.64
2021-07-01 10:51:43,TG_0001099,7.35
2021-07-01 10:54:04,TG_0001100,25.58
2021-07-01 10:54:04,TG_0001101,25.58
2021-07-01 11:02:23,TG_0001096,25.61
2021-07-01 11:02:23,TG_0001097,25.61
2021-07-01 11:03:45,TG_0001094,24.33
2021-07-01 11:03:45,TG_0001095,24.33
2021-07-01 11:06:45,TG_0001099,24.23
2021-07-01 11:09:06,TG_0001100,25.53
2021-07-01 11:09:06,TG_0001101,25.53
2021-07-01 11:17:22,TG_0001096,25.58
2021-07-01 11:17:22,TG_0001097,25.58
2021-07-01 11:18:45,TG_0001094,24.35
2021-07-01 11:18:45,TG_0001095,24.35
2021-07-01 11:21:45,TG_0001099,24.2
2021-07-01 11:24:06,TG_0001100,25.5
2021-07-01 11:24:06,TG_0001101,25.5
2021-07-01 11:32:22,TG_0001096,25.55
2021-07-01 11:32:22,TG_0001097,25.55
2021-07-01 11:33:47,TG_0001094,24.37
2021-07-01 11:33:47,TG_0001095,24.37
2021-07-01 11:36:43,TG_0001099,24.44
2021-07-01 11:39:04,TG_0001100,25.47
2021-07-01 11:39:04,TG_0001101,25.47
2021-07-01 11:47:21,TG_0001096,25.51
2021-07-01 11:47:21,TG_0001097,25.51
2021-07-01 11:48:46,TG_0001094,24.34
2021-07-01 11:48:46,TG_0001095,24.34
2021-07-01 11:51:43,TG_0001099,7.35
2021-07-01 11:54:11,TG_0001100,25.42
2021-07-01 11:54:11,TG_0001101,25.42
2021-07-01 12:02:22,TG_0001096,25.46
2021-07-01 12:02:22,TG_0001097,25.46
2021-07-01 12:03:48,TG_0001094,24.31
2021-07-01 12:03:48,TG_0001095,24.31
2021-07-01 12:06:41,TG_0001099,24.15
2021-07-01 12:09:05,TG_0001100,25.4
2021-07-01 12:09:05,TG_0001101,25.4
2021-07-01 12:17:22,TG_0001096,25.42
2021-07-01 12:17:22,TG_0001097,25.42
2021-07-01 12:21:45,TG_0001099,7.35
2021-07-01 12:24:06,TG_0001100,25.34
2021-07-01 12:24:06,TG_0001101,25.34
2021-07-01 12:32:22,TG_0001096,25.39
2021-07-01 12:32:22,TG_0001097,25.39
2021-07-01 12:33:47,TG_0001094,24.29
2021-07-01 12:33:47,TG_0001095,24.29
2021-07-01 12:39:06,TG_0001100,25.29
2021-07-01 12:39:06,TG_0001101,25.29
2021-07-01 12:47:23,TG_0001096,25.35
2021-07-01 12:47:23,TG_0001097,25.35
2021-07-01 12:48:47,TG_0001094,24.28
2021-07-01 12:48:47,TG_0001095,24.28
2021-07-01 12:54:07,TG_0001100,25.25
2021-07-01 12:54:07,TG_0001101,25.25
2021-07-01 13:02:22,TG_0001096,25.32
2021-07-01 13:02:22,TG_0001097,25.32
2021-07-01 13:03:46,TG_0001094,24.27
2021-07-01 13:03:46,TG_0001095,24.27
2021-07-01 13:06:46,TG_0001099,24.12
2021-07-01 13:17:23,TG_0001096,25.33
2021-07-01 13:17:23,TG_0001097,25.33
2021-07-01 13:18:48,TG_0001094,24.32
2021-07-01 13:18:48,TG_0001095,24.32
2021-07-01 13:21:45,TG_0001099,24.13
2021-07-01 13:33:47,TG_0001094,24.38
2021-07-01 13:33:47,TG_0001095,24.38
2021-07-01 13:36:46,TG_0001099,7.35
2021-07-01 13:39:14,TG_0001100,25.36
2021-07-01 13:39:14,TG_0001101,25.36
2021-07-01 13:47:23,TG_0001096,25.32
2021-07-01 13:47:23,TG_0001097,25.32
2021-07-01 13:48:47,TG_0001094,24.42
2021-07-01 13:48:47,TG_0001095,24.42
2021-07-01 13:54:07,TG_0001100,25.43
2021-07-01 13:54:07,TG_0001101,25.43
2021-07-01 14:02:22,TG_0001096,25.34
2021-07-01 14:02:22,TG_0001097,25.34
2021-07-01 14:03:47,TG_0001094,24.43
2021-07-01 14:03:47,TG_0001095,24.43
2021-07-01 14:06:43,TG_0001099,24.16
2021-07-01 14:09:08,TG_0001100,25.46
2021-07-01 14:09:08,TG_0001101,25.46
2021-07-01 14:17:22,TG_0001096,25.39
2021-07-01 14:17:22,TG_0001097,25.39
2021-07-01 14:18:47,TG_0001094,24.47
2021-07-01 14:18:47,TG_0001095,24.47
2021-07-01 14:21:47,TG_0001099,7.35
2021-07-01 14:24:09,TG_0001100,25.47
2021-07-01 14:24:09,TG_0001101,25.47
2021-07-01 14:32:22,TG_0001096,25.41
2021-07-01 14:32:22,TG_0001097,25.41
2021-07-01 14:33:47,TG_0001094,24.48
2021-07-01 14:33:47,TG_0001095,24.48
2021-07-01 14:36:47,TG_0001099,24.18
2021-07-01 14:39:08,TG_0001100,25.53
2021-07-01 14:39:08,TG_0001101,25.53
2021-07-01 14:47:22,TG_0001096,25.42
2021-07-01 14:47:22,TG_0001097,25.42
2021-07-01 14:48:47,TG_0001094,24.49
2021-07-01 14:48:47,TG_0001095,24.49
2021-07-01 14:54:09,TG_0001100,25.57
2021-07-01 14:54:09,TG_0001101,25.57
2021-07-01 15:02:22,TG_0001096,25.44
2021-07-01 15:02:22,TG_0001097,25.44
2021-07-01 15:03:50,TG_0001094,24.5
2021-07-01 15:03:50,TG_0001095,24.5
2021-07-01 15:09:09,TG_0001100,25.6
2021-07-01 15:09:09,TG_0001101,25.6
2021-07-01 15:17:24,TG_0001096,25.43
2021-07-01 15:17:24,TG_0001097,25.43
2021-07-01 15:18:48,TG_0001094,24.52
2021-07-01 15:18:48,TG_0001095,24.52
2021-07-01 15:21:49,TG_0001099,24.17
2021-07-01 15:24:10,TG_0001100,25.63
2021-07-01 15:24:10,TG_0001101,25.63
2021-07-01 15:33:47,TG_0001094,24.54
2021-07-01 15:33:47,TG_0001095,24.54
2021-07-01 15:36:49,TG_0001099,24.18
2021-07-01 15:39:10,TG_0001100,25.66
2021-07-01 15:39:10,TG_0001101,25.66
2021-07-01 15:47:23,TG_0001096,25.42
2021-07-01 15:47:23,TG_0001097,25.42
2021-07-01 15:48:47,TG_0001094,24.56
2021-07-01 15:48:47,TG_0001095,24.56
2021-07-01 15:51:53,TG_0001099,7.35
2021-07-01 15:54:11,TG_0001100,25.69
2021-07-01 15:54:11,TG_0001101,25.69
2021-07-01 16:02:22,TG_0001096,25.43
2021-07-01 16:02:22,TG_0001097,25.43
2021-07-01 16:03:47,TG_0001094,24.59
2021-07-01 16:03:47,TG_0001095,24.59
2021-07-01 16:06:50,TG_0001099,24.23
2021-07-01 16:09:12,TG_0001100,25.7
2021-07-01 16:09:12,TG_0001101,25.7
2021-07-01 16:17:22,TG_0001096,25.44
2021-07-01 16:17:22,TG_0001097,25.44
